"file_code","dataset_id","NCBI_SRA_accession","NCBI_SRA_biosample","sample_code","DNA_RNA","fraction_name","sample_fixation","reads_total","reads_corrected_total","reads_corrected_photo","reads_final","project","cruise","station_id","date","depth_level","depth","elevation","substrate","latitude","longitude","site_name","country","oceanic_region","biome","vegetation","climate","bottom_depth","temperature","salinity","ice_coverage","Chla","NO3","NH4","PO4","Si","dataset_code","dataset_name","gene","gene_region","organelle","region","ecosystem","ecosystem_climate","substrate_type","label","ss_temperature","coalesce_salinity"
"SRR15570694",390,"SRR15570694","SAMN20857784","MS799","DNA","total","",NA,19936,2617,20314,"BiophysMoorings","TAN1103","6879","2011-02-21","euphotic",30,NA,"water",-41.312,178.353,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3237,20.32,35.3515,NA,0.16,0.14,NA,0.032,0.45,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6879-euphotic-water",16.0322666666667,35.3515
"SRR15570695",390,"SRR15570695","SAMN20857783","MS796","DNA","total","",NA,20840,3267,21501,"BiophysMoorings","TAN1103","6879","2011-02-21","euphotic",50,NA,"water",-41.312,178.353,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3237,17.14,35.2987,NA,0.475,0.07,NA,0.129,0.89,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6879-euphotic-water",16.0322666666667,35.2987
"SRR15570696",390,"SRR15570696","SAMN20857782","MS793","DNA","total","",NA,22413,4317,22740,"BiophysMoorings","TAN1103","6879","2011-02-21","euphotic",76,NA,"water",-41.312,178.353,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3237,14.85,35.2598,NA,0.24,2.5,NA,0.323,1.7,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6879-euphotic-water",16.0322666666667,35.2598
"SRR15570697",390,"SRR15570697","SAMN20857781","MS790","DNA","total","",NA,17912,998,18448,"BiophysMoorings","TAN1103","6879","2011-02-21","euphotic",100,NA,"water",-41.312,178.353,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3237,14.38,35.2645,NA,0.115,3.93,NA,0.323,1.68,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6879-euphotic-water",16.0322666666667,35.2645
"SRR15570698",390,"SRR15570698","SAMN20857780","MS787","DNA","total","",NA,27225,986,27696,"BiophysMoorings","TAN1103","6879","2011-02-21","mesopelagic",150,NA,"water",-41.312,178.353,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3237,13.13,35.1261,NA,0.1,6.68,NA,0.549,2.39,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6879-mesopelagic-water",16.0322666666667,35.1261
"SRR15570699",390,"SRR15570699","SAMN20857779","MS784","DNA","total","",NA,27373,132,28015,"BiophysMoorings","TAN1103","6879","2011-02-21","mesopelagic",200,NA,"water",-41.312,178.353,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3237,12.59,35.0827,NA,NA,7.6,NA,0.662,2.49,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6879-mesopelagic-water",16.0322666666667,35.0827
"SRR15570700",390,"SRR15570700","SAMN20857778","MS781","DNA","total","",NA,18356,32,19171,"BiophysMoorings","TAN1103","6878","2011-02-21","mesopelagic",300,NA,"water",-41.2142,178.512,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3111,11.57,34.9535,NA,NA,11.89,NA,0.872,3.44,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6878-mesopelagic-water",16.0322666666667,34.9535
"SRR15570701",390,"SRR15570701","SAMN20857777","MS778","DNA","total","",NA,27027,146,28290,"BiophysMoorings","TAN1103","6878","2011-02-21","mesopelagic",500,NA,"water",-41.2142,178.512,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3111,8.95,34.6116,NA,NA,18.95,NA,1.324,6.16,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6878-mesopelagic-water",16.0322666666667,34.6116
"SRR15570702",390,"SRR15570702","SAMN20857776","MS775","DNA","total","",NA,18619,24,19522,"BiophysMoorings","TAN1103","6878","2011-02-21","mesopelagic",750,NA,"water",-41.2142,178.512,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3111,7.16,34.428,NA,NA,22.92,NA,1.566,9.6,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6878-mesopelagic-water",16.0322666666667,34.428
"SRR15570703",390,"SRR15570703","SAMN20857344","CTD07-100","DNA","total","",NA,27319,3851,27621,"Campbell Plateau","TAN1702","8837","2017-03-27","euphotic",100,NA,"water",-48.8007,166.829,"Campbell Plateau","New Zealand","South West Pacific Ocean",NA,NA,"temperate",162.835,12.47,34.7853,NA,0.19,6.47,NA,0.358,NA,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-8837-euphotic-water",11.8756,34.7853
"SRR15570704",390,"SRR15570704","SAMN20857775","MS772","DNA","total","",NA,12106,5,12676,"BiophysMoorings","TAN1103","6878","2011-02-21","bathypelagic",1000,NA,"water",-41.2142,178.512,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3111,5.87,34.3878,NA,NA,27.13,NA,1.873,20.99,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6878-bathypelagic-water",16.0322666666667,34.3878
"SRR15570705",390,"SRR15570705","SAMN20857774","MS769","DNA","total","",NA,17550,41,18262,"BiophysMoorings","TAN1103","6877","2011-02-21","bathypelagic",1500,NA,"water",-41.2417,178.511,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3105,3.55,34.5041,NA,NA,32.7,NA,2.308,68.9,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6877-bathypelagic-water",16.0322666666667,34.5041
"SRR15570706",390,"SRR15570706","SAMN20857773","MS765","DNA","total","",NA,17025,865,17553,"BiophysMoorings","TAN1103","6877","2011-02-21","bathypelagic",2000,NA,"water",-41.2417,178.511,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3105,2.38,34.6232,NA,NA,35.09,NA,2.502,107.53,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6877-bathypelagic-water",16.0322666666667,34.6232
"SRR15570707",390,"SRR15570707","SAMN20857772","MS762","DNA","total","",NA,18389,3518,18765,"BiophysMoorings","TAN1103","6877","2011-02-21","bathypelagic",2500,NA,"water",-41.2417,178.511,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3105,1.89,34.6818,NA,NA,34.41,NA,2.438,111.27,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6877-bathypelagic-water",16.0322666666667,34.6818
"SRR15570708",390,"SRR15570708","SAMN20857771","MS759","DNA","total","",NA,16450,210,18237,"BiophysMoorings","TAN1103","6877","2011-02-21","bathypelagic",3074,NA,"water",-41.2417,178.511,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3105,1.42,34.7184,NA,NA,32.59,NA,2.308,108.24,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6877-bathypelagic-water",16.0322666666667,34.7184
"SRR15570709",390,"SRR15570709","SAMN20857770","MS741","DNA","total","",NA,16529,918,16950,"BiophysMoorings","TAN1103","6861","2011-02-20","surface",10,NA,"water",-43.4325,178.499,"ChathamRise","New Zealand","South West Pacific Ocean",NA,NA,"temperate",347,16.18,34.638,NA,0.365,0.39,NA,0.145,0.82,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6861-surface-water",14.6603846153846,34.638
"SRR15570710",390,"SRR15570710","SAMN20857769","MS738","DNA","total","",NA,19362,293,19690,"BiophysMoorings","TAN1103","6861","2011-02-20","mesopelagic",150,NA,"water",-43.4325,178.499,"ChathamRise","New Zealand","South West Pacific Ocean",NA,NA,"temperate",347,9.48,34.5974,NA,0.1,14.85,NA,1.098,4.22,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6861-mesopelagic-water",14.6603846153846,34.5974
"SRR15570711",390,"SRR15570711","SAMN20857768","MS735","DNA","total","",NA,19470,790,20714,"BiophysMoorings","TAN1103","6861","2011-02-20","mesopelagic",336,NA,"water",-43.4325,178.499,"ChathamRise","New Zealand","South West Pacific Ocean",NA,NA,"temperate",347,8.22,34.4685,NA,NA,18.28,NA,1.356,7.07,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6861-mesopelagic-water",14.6603846153846,34.4685
"SRR15570712",390,"SRR15570712","SAMN20857767","MS732","DNA","total","",NA,14471,3150,14616,"BiophysMoorings","TAN1103","6857","2011-02-19","surface",10,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,13.46,34.2788,NA,0.39,8.25,NA,0.678,0.98,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-surface-water",11.0374,34.2788
"SRR15570713",390,"SRR15570713","SAMN20857766","MS729","DNA","total","",NA,23145,3661,23735,"BiophysMoorings","TAN1103","6857","2011-02-19","euphotic",20,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,13.15,34.3083,NA,0.245,7.6,NA,0.662,0.82,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-euphotic-water",11.0374,34.3083
"SRR15570714",390,"SRR15570714","SAMN20857343","CTD07-10","DNA","total","",NA,36962,4212,37064,"Campbell Plateau","TAN1702","8837","2017-03-27","surface",10,NA,"water",-48.8007,166.829,"Campbell Plateau","New Zealand","South West Pacific Ocean",NA,NA,"temperate",162.835,12.65,34.7681,NA,0.512,5.18,NA,0.29,NA,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-8837-surface-water",11.8756,34.7681
"SRR15570715",390,"SRR15570715","SAMN20857765","MS723","DNA","total","",NA,21354,2710,21668,"BiophysMoorings","TAN1103","6857","2011-02-19","euphotic",50,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,12.46,34.315,NA,0.18,8.67,NA,0.726,0.89,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-euphotic-water",11.0374,34.315
"SRR15570716",390,"SRR15570716","SAMN20857764","MS720","DNA","total","",NA,26672,3398,27306,"BiophysMoorings","TAN1103","6857","2011-02-19","euphotic",75,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,10.28,34.2859,NA,0.18,12.17,NA,0.969,1.89,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-euphotic-water",11.0374,34.2859
"SRR15570717",390,"SRR15570717","SAMN20857763","MS717","DNA","total","",NA,22278,2097,23146,"BiophysMoorings","TAN1103","6857","2011-02-19","euphotic",100,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,7.89,34.319,NA,0.1,17.53,NA,1.227,3.51,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-euphotic-water",11.0374,34.319
"SRR15570718",390,"SRR15570718","SAMN20857762","MS714","DNA","total","",NA,24930,793,25894,"BiophysMoorings","TAN1103","6857","2011-02-19","mesopelagic",150,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,7.53,34.3393,NA,0.1,19.1,NA,1.324,4.61,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-mesopelagic-water",11.0374,34.3393
"SRR15570719",390,"SRR15570719","SAMN20857761","MS711","DNA","total","",NA,24701,473,25541,"BiophysMoorings","TAN1103","6857","2011-02-19","mesopelagic",200,NA,"water",-46.608,178.503,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2751,7.44,34.3606,NA,NA,19.17,NA,1.308,4.84,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6857-mesopelagic-water",11.0374,34.3606
"SRR15570720",390,"SRR15570720","SAMN20857760","MS708","DNA","total","",NA,20771,258,21418,"BiophysMoorings","TAN1103","6855","2011-02-18","mesopelagic",300,NA,"water",-46.6523,178.529,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2748,7.18,34.3465,NA,NA,19.38,NA,1.34,5.16,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6855-mesopelagic-water",11.0374,34.3465
"SRR15570721",390,"SRR15570721","SAMN20857759","MS705","DNA","total","",NA,13162,69,13560,"BiophysMoorings","TAN1103","6855","2011-02-18","mesopelagic",500,NA,"water",-46.6523,178.529,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2748,6.01,34.2789,NA,NA,25.17,NA,1.663,13.17,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6855-mesopelagic-water",11.0374,34.2789
"SRR15570722",390,"SRR15570722","SAMN20857758","MS702","DNA","total","",NA,23156,22,23585,"BiophysMoorings","TAN1103","6855","2011-02-18","mesopelagic",750,NA,"water",-46.6523,178.529,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2748,4.6,34.3023,NA,NA,29.88,NA,1.969,28.47,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6855-mesopelagic-water",11.0374,34.3023
"SRR15570723",390,"SRR15570723","SAMN20857757","MS699","DNA","total","",NA,31926,113,32785,"BiophysMoorings","TAN1103","6855","2011-02-18","bathypelagic",1000,NA,"water",-46.6523,178.529,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2748,3.54,34.3972,NA,NA,33.45,NA,2.325,57.15,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6855-bathypelagic-water",11.0374,34.3972
"SRR15570724",390,"SRR15570724","SAMN20857756","MS696","DNA","total","",NA,15047,7,15639,"BiophysMoorings","TAN1103","6854","2011-02-18","bathypelagic",1500,NA,"water",-46.6748,178.475,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2623,2.59,34.5657,NA,NA,33.91,NA,2.308,79.76,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6854-bathypelagic-water",11.0374,34.5657
"SRR15570725",390,"SRR15570725","SAMN20857342","CTD01-75","DNA","total","",NA,29484,8661,29737,"RossSea_SO","TAN1802","8911","2018-02-13","euphotic",75,NA,"water",-58.027,174.214,"SAF","New Zealand","South West Pacific Ocean",NA,NA,"polar",5261,7.24,34.1226,NA,0.14,19.14,NA,1.289,3,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-8911-euphotic-water",6.0260625,34.1226
"SRR15570726",390,"SRR15570726","SAMN20857755","MS693","DNA","total","",NA,13705,27,14731,"BiophysMoorings","TAN1103","6854","2011-02-18","bathypelagic",2000,NA,"water",-46.6748,178.475,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2623,2.28,34.6858,NA,NA,33.34,NA,2.325,85.45,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6854-bathypelagic-water",11.0374,34.6858
"SRR15570727",390,"SRR15570727","SAMN20857754","MS690","DNA","total","",NA,7365,0,7885,"BiophysMoorings","TAN1103","6854","2011-02-18","bathypelagic",2500,NA,"water",-46.6748,178.475,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2623,1.97,34.7285,NA,NA,32.2,NA,2.195,94.18,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6854-bathypelagic-water",11.0374,34.7285
"SRR15570728",390,"SRR15570728","SAMN20857753","MS687","DNA","total","",NA,18318,66,19499,"BiophysMoorings","TAN1103","6854","2011-02-18","bathypelagic",2600,NA,"water",-46.6748,178.475,"BountyTrough","New Zealand","South West Pacific Ocean",NA,NA,"temperate",2623,1.83,34.7319,NA,NA,32.13,NA,2.131,95.78,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6854-bathypelagic-water",11.0374,34.7319
"SRR15570729",390,"SRR15570729","SAMN20857752","MS676","DNA","total","",NA,22531,3388,22780,"BiophysMoorings","TAN1006","6638","2010-05-08","surface",10,NA,"water",-41.1938,178.527,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3121,16.99,35.3665,NA,0.34,1.11,NA,0.177,0.89,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6638-surface-water",16.0322666666667,35.3665
"SRR15570730",390,"SRR15570730","SAMN20857751","MS673","DNA","total","",NA,13132,1704,13352,"BiophysMoorings","TAN1006","6638","2010-05-08","euphotic",20,NA,"water",-41.1938,178.527,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3121,17,35.367,NA,0.295,1.24,NA,0.132,0.84,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6638-euphotic-water",16.0322666666667,35.367
"SRR15570731",390,"SRR15570731","SAMN20857750","MS670","DNA","total","",NA,20980,3038,21442,"BiophysMoorings","TAN1006","6638","2010-05-08","euphotic",30,NA,"water",-41.1938,178.527,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3121,17,35.3678,NA,0.305,1.31,NA,0.116,0.81,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6638-euphotic-water",16.0322666666667,35.3678
"SRR15570732",390,"SRR15570732","SAMN20857749","MS667","DNA","total","",NA,18547,2232,18818,"BiophysMoorings","TAN1006","6638","2010-05-08","euphotic",50,NA,"water",-41.1938,178.527,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3121,17,35.3693,NA,0.32,1.55,NA,0.138,0.8,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6638-euphotic-water",16.0322666666667,35.3693
"SRR15570733",390,"SRR15570733","SAMN20857748","MS664","DNA","total","",NA,20242,3254,20439,"BiophysMoorings","TAN1006","6638","2010-05-08","euphotic",75,NA,"water",-41.1938,178.527,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3121,17,35.3715,NA,0.31,1.48,NA,0.131,0.98,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6638-euphotic-water",16.0322666666667,35.3715
"SRR15570734",390,"SRR15570734","SAMN20857747","MS661","DNA","total","",NA,13361,1431,13850,"BiophysMoorings","TAN1006","6637","2010-05-08","euphotic",100,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,14.43,35.2438,NA,0.07,5.72,NA,0.538,1.93,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-euphotic-water",16.0322666666667,35.2438
"SRR15570735",390,"SRR15570735","SAMN20857746","MS658","DNA","total","",NA,21866,490,22758,"BiophysMoorings","TAN1006","6637","2010-05-08","mesopelagic",150,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,13.52,35.2253,NA,0.01,8.15,NA,0.661,2.3,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-mesopelagic-water",16.0322666666667,35.2253
"SRR15570736",390,"SRR15570736","SAMN20857341","CTD01-50","DNA","total","",NA,26358,10290,26619,"RossSea_SO","TAN1802","8911","2018-02-13","euphotic",50,NA,"water",-58.027,174.214,"SAF","New Zealand","South West Pacific Ocean",NA,NA,"polar",5261,7.34,34.0229,NA,0.07,19.71,NA,1.257,3.11,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-8911-euphotic-water",6.0260625,34.0229
"SRR15570737",390,"SRR15570737","SAMN20857745","MS655","DNA","total","",NA,23271,299,24458,"BiophysMoorings","TAN1006","6637","2010-05-08","mesopelagic",200,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,12.73,35.1457,NA,NA,9.45,NA,0.617,2.16,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-mesopelagic-water",16.0322666666667,35.1457
"SRR15570738",390,"SRR15570738","SAMN20857744","MS652","DNA","total","",NA,13672,29,14538,"BiophysMoorings","TAN1006","6637","2010-05-08","mesopelagic",300,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,11.88,35.0228,NA,NA,12.72,NA,0.824,2.54,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-mesopelagic-water",16.0322666666667,35.0228
"SRR15570739",390,"SRR15570739","SAMN20857743","MS649","DNA","total","",NA,18168,162,18992,"BiophysMoorings","TAN1006","6637","2010-05-08","mesopelagic",500,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,9.09,34.622,NA,NA,18.36,NA,1.344,5.09,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-mesopelagic-water",16.0322666666667,34.622
"SRR15570740",390,"SRR15570740","SAMN20857742","MS646","DNA","total","",NA,10819,6,11608,"BiophysMoorings","TAN1006","6637","2010-05-08","mesopelagic",750,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,7.53,34.4679,NA,NA,22.31,NA,1.579,8.32,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-mesopelagic-water",16.0322666666667,34.4679
"SRR15570741",390,"SRR15570741","SAMN20857741","MS643","DNA","total","",NA,19112,47,20048,"BiophysMoorings","TAN1006","6637","2010-05-08","bathypelagic",1000,NA,"water",-41.1903,178.52,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3118,5.99,34.3946,NA,NA,28.38,NA,2.102,18.05,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6637-bathypelagic-water",16.0322666666667,34.3946
"SRR15570742",390,"SRR15570742","SAMN20857740","MS634","DNA","total","",NA,22601,65,23527,"BiophysMoorings","TAN1006","6636","2010-05-08","bathypelagic",2500,NA,"water",-41.199,178.533,"Bio-STM","New Zealand","South West Pacific Ocean",NA,NA,"temperate",3117,1.99,34.6668,NA,NA,35.44,NA,2.613,95,"South_West_Pacific_2009_2018","Pacific South West - NIWA - 2009-2018","18S rRNA","V4","nucleus","South West Pacific Ocean","oceanic","temperate","water","390-South_West_Pacific_2009_2018-6636-bathypelagic-water",16.0322666666667,34.6668
